"","V1","V2","V3","V4","V5","V6","V7","V8"
"19",0.0154753443156523,0.0168642959684509,0.0353856454144253,0.0622876035019618,0.108598787903339,0.321012301785832,0.265457535277531,0.174918485832808
"20",0.0161260461878704,0.0201621295636974,0.032079860292726,0.0608884523740663,0.175692284367271,0.28041671726621,0.252331119578722,0.162303390369437
"21",0.0192402702280514,0.0195991958393039,0.0130258102567095,0.124477515231135,0.130274474809074,0.281778390669125,0.265099516098573,0.146504826868029
"22",0.0144535291384073,0.0231371803600624,0.0235718842401654,0.0870706631499361,0.185724013402228,0.213142630276051,0.281678019876617,0.171222079556532
"23",0.0110543109846073,0.0293206521000119,0.0227833725303642,0.184480830784382,0.0912452729082363,0.135969521997678,0.3606579857646,0.16448805293012
"24",0.00583678392237146,0.0164707015408382,0.0353992647003223,0.101332117037223,0.0801545035541455,0.184217372235605,0.392644471911732,0.183944785097763
"25",0.0115437033584564,0.0122493709210672,0.0484685954464854,0.111671650012069,0.0785997865557825,0.216146336055524,0.36987757094871,0.151442986701905
"26",0.0197319522904064,0.00387927983258493,0.109226621979447,0.0773760806026194,0.0913171551044463,0.186143580669196,0.444512556531814,0.0678127729894873
"27",0.00364519554668326,0.00717237009430712,0.0786860505033088,0.147170019469961,0.0835298464430073,0.176866335776196,0.456987996363746,0.0459421858027903
"28",0.0043498654295666,0.0370803815902285,0.035111926311196,0.0944751014899229,0.15422027301288,0.221842117388743,0.393099819655127,0.0598205151223359
"29",0.0156595041118522,0.0201613571095994,0.0503133270286465,0.0695062833636856,0.183672512840413,0.164325893951754,0.429061771031772,0.067299350562276
"30",0.00254567036127434,0.0222053784583121,0.0675777415383946,0.0644699728032031,0.0968131715468703,0.188950455881272,0.464834478737436,0.0926031306732368
"31",0.00745614873545896,0.0244475767706916,0.0658455891983663,0.0753122306105511,0.0870585993749072,0.248309699884433,0.412886872586554,0.0786832828390382
"32",0.0110053660491466,0.0436300248949758,0.0286704048838597,0.128799030429322,0.0683909834797364,0.23362508509576,0.358418281030321,0.127460824136878
"33",0.0151300308848093,0.0219555607603481,0.0486501904287586,0.0947698490399536,0.0800520293037575,0.252053473045776,0.414159713460177,0.0732291530764197
"34",0.0117167818232618,0.00707411693346995,0.0375154714275928,0.140094348645819,0.144733077728157,0.219948758915974,0.351330461083852,0.0875869834418738
"35",0.0158793564605484,0.00739450389066021,0.0472325398341853,0.116750575283059,0.139523060543472,0.167690564030803,0.422795834151707,0.0827335658055643
"36",0.0038370783863281,0.00864600471045747,0.0379067026749103,0.0875868004148541,0.124026302462918,0.172935507895128,0.467277163656433,0.0977844397989712
"37",0.00164769267554337,0.00336343415458743,0.0383236982876384,0.072984252372329,0.133532989980156,0.205626889139829,0.487851723271286,0.056669320118631
"38",0.00325183928336037,0.0115635523153986,0.0468241568552654,0.0467403613550601,0.149319250010617,0.191215610557434,0.461581025559846,0.0895042040630191
"39",0.00307486887078885,0.0122021287102786,0.0319312808140131,0.0463961766378247,0.135860029345112,0.195136976698982,0.520851186004473,0.0545473529185277
"40",0.00031800121665115,0.0279473706829337,0.047905128179557,0.0442681273477313,0.152248698372264,0.199197663426188,0.445056243933096,0.0830587668415791
"41",0.00242705936847856,0.0162079208031821,0.0405663328658993,0.0883606642294319,0.106647205857287,0.235347165765827,0.438500793787306,0.071942857322589
"42",0.00380834527029822,0.00668630934459932,0.0412728920463456,0.056138701772955,0.113040011516189,0.247713258115632,0.463516300998659,0.0678241809353213
"43",0.00912930158340708,0.0149783578705925,0.0489292363019639,0.0439163194389966,0.0943782189177008,0.243710002842261,0.461330842731021,0.0836277203140579
"44",0.0110675862742746,0.0131646192046425,0.0739983901625433,0.0148498412058143,0.121456585686933,0.159609216158537,0.532357220062895,0.0734965412443602
"45",0.00900945729158101,0.00355546946892849,0.0703320440500973,0.0587618256766693,0.142750673470716,0.153261977400437,0.483031827744764,0.0792967248968068
"46",0.0100571891489894,0.000193299390636422,0.0774725687393516,0.0859705725903113,0.115108504806498,0.112475760179905,0.545094057161752,0.0536280479825571
"47",0.00948734326614057,1.32104428356943e-05,0.0737731487631896,0.0616174182465839,0.120283900173778,0.166263468353,0.508971083682559,0.0595904270719139
"48",0.00838721687415419,0.01232307185471,0.0315433880581253,0.0902268233745096,0.152149784443346,0.150498694349986,0.497312463520545,0.0575585575246234
"49",0.00464002346914844,0.0100954823004996,0.0171203868028527,0.0612510964890106,0.181287101214219,0.149709855976633,0.502318194102387,0.0735778596452492
"50",0.0274615940205121,0.0213417854584861,0.0249593079082326,0.0310375176821098,0.137950966275875,0.119304139641483,0.548483124643129,0.0894615643701728
"51",0.00343009775598311,0.0115822263526473,0.0307188770306081,0.0450796485217427,0.16352808718544,0.157381735604212,0.519764244314889,0.0685150832344771
"52",0.00345981211282064,0.0340631604507447,0.0221589102551973,0.0500558752400425,0.240851526991431,0.0876655646708176,0.5010112834324,0.0607338668465461
"53",0.0146392470515844,0.0329808491222039,0.0199473877506972,0.066126767448952,0.152049470055238,0.106682531152965,0.543852668629329,0.0637210787890308
"54",0.00485014298865174,0.0487591149888094,0.022835917449011,0.0468501201944522,0.136669099207208,0.109083126293453,0.580745058958933,0.0502074199194822
"55",0.00589849864943699,0.0310316118427204,0.0158080623985935,0.058893457212329,0.118196829601868,0.137128438125498,0.55449443836872,0.0785486638008337
"56",0.0189762269896741,0.0190240435983315,0.00325986737259326,0.0596408783797956,0.164957003420436,0.172220068102606,0.508897436341857,0.0530244757947074
"57",0.00553694658164383,0.0132727755333291,0.00594241956054359,0.0281480322107066,0.205792281156376,0.114235242419281,0.575937376687856,0.0511349258502646
"58",0.018496825074735,0.0082287227164628,0.00714074166489401,0.0296059100000057,0.191114575927153,0.130331693901344,0.552083582505077,0.0629979482103284
"59",0.013620874353557,0.0123653772576276,0.00220837621351471,0.0145696167579212,0.159536277077684,0.163553703587474,0.567804128859869,0.0663416458923528
"60",0.0136260075166817,0.00957873537604923,0.0275656941017435,0.0213299127790716,0.159970011586709,0.172809624385195,0.521591244662627,0.0735287695919215
"61",0.0047282472017626,0.00924701123672664,0.0266027314453105,0.0154800715898286,0.160596589136118,0.225801793608574,0.469010110010084,0.0885334457715957
"62",0.0166652248607861,0.0282696467972827,0.0157142949231354,0.0264958650644512,0.202604852968067,0.259246985809435,0.406937834349137,0.0440652952277057
"63",0.0120048508793553,0.0187684915555851,0.0366502930670974,0.0287678899326628,0.141342055014677,0.252343086361022,0.450886071386395,0.0592372618032058
"64",0.00743830759899144,0.0126546579689791,0.0235949523081431,0.0136599158093677,0.120397679771775,0.291527568675222,0.461067889296691,0.0696590285708304
"65",0.0193253426410261,0.0305545752596471,0.0473946858873284,0.0403141807397774,0.0965598976704408,0.254200474860693,0.450267008543266,0.0613838343978208
"66",0.00982562843000038,0.00895768099045346,0.0249206559506464,0.0173640982943068,0.155217000550763,0.242222188630154,0.440770932487936,0.100721814665741
"67",0.0233414534789382,0.0167743568695238,0.0304652168318741,0.0261947671852028,0.110789923223849,0.236257669176196,0.471820762567686,0.0843558506667303
"68",0.0169928250674298,0.0217653637105375,0.0430708343150333,0.00533099629680219,0.159434844084476,0.212296880509445,0.444075522323189,0.0970327336930872
"69",0.0181996904583092,0.0403629008791092,0.019143244240379,0.0262627238658888,0.171499668129338,0.253011986535387,0.387184469291288,0.0843353166003017
"70",0.0107110143207831,0.0314073548903977,0.0441227158554359,0.0142825928589971,0.210418880499048,0.227209031048473,0.393535971477499,0.0683124390493651
"71",0.00219079678202322,0.0151586728343221,0.0226854045985305,0.0248239598399706,0.168336499515506,0.35800151974651,0.350204979378427,0.0585981673047112
"72",0.00539009512443113,0.0148600264291,0.0569818635150273,0.016465969679562,0.183156289208964,0.246957144534022,0.407342643108142,0.0688459684007525
"73",0.0112922532527353,0.00787022606627982,0.0315776404905206,0.0326824542768635,0.167529883452363,0.276692548248024,0.394810353138426,0.0775446410747877
"74",0.0138544596538695,0.0395535451569256,0.0160782731771118,0.0127609604803525,0.167391746767019,0.365948372473569,0.3148447527122,0.0695678895789521
"75",0.0102628197600422,0.0345859780524773,0.00473363123123697,0.00187853607533876,0.203827953530046,0.309852773431501,0.368810075373612,0.0660482325457459
"76",0.00594268795022618,0.0495945048869578,0.00393217324615432,0.0162319591132062,0.185297799349707,0.313398937628528,0.339992785984823,0.0856091518403978
"77",0.0151247466705414,0.0325459002544249,0.0132733090219359,0.0177801381951837,0.190649896270414,0.298291827164199,0.379696397953289,0.0526377844700124
"78",0.0218664830887743,0.0497730120672741,0.0173212208766883,0.0149357642931589,0.133166830185517,0.351726523309794,0.341084567880688,0.0701255982981052
"79",0.029237989022917,0.0434562031649213,0.0175628792862094,0.0116321457485618,0.202811899681724,0.238549753716775,0.386080623383532,0.0706685059953591
"80",0.0297000940070298,0.0275463982021036,0.021919704730952,0.0163718689082434,0.180704254838972,0.335207877311092,0.325343357225811,0.0632064447757966
"81",0.0056559169331771,0.0420280910299535,0.018194343657256,0.0163249989174579,0.192791311364042,0.347190897908722,0.274983525940351,0.102830914249041
"82",0.0170501777495423,0.0798590165292739,0.0158968133078473,0.0240891825814523,0.142816659143666,0.381976799177597,0.284512067181678,0.0537992843289437
"83",0.010804324816823,0.0450783878176708,0.0223315612354411,0.00208125028616005,0.203688442779186,0.377039493330613,0.282532815206443,0.0564437245276632
"84",0.0102132471835473,0.0595621909794045,0.0163821426970803,0.00120513528408623,0.166436216183489,0.386036102154637,0.292693597976569,0.0674713675411864
"85",0.0147134211587865,0.0529846409709402,0.00819582834635625,0.0094015841246836,0.177890812448035,0.440421599375787,0.228740784079253,0.0676513294961577
"86",0.00112586504343715,0.0480834292938946,0.0160086109023825,0.0330458670824336,0.18715894089983,0.453682125418893,0.171817147062787,0.0890780142963425
"87",0.00486673799434688,0.0387222813720642,0.00434877431698984,0.0313917009727561,0.185018868172143,0.407355888050225,0.234644594148806,0.0936511549726694
"88",0.0101827752204856,0.0564292267396753,0.00382133886014083,0.025966589286346,0.192686762672803,0.415221379363392,0.231599805855697,0.0640921220014608
"89",0.00320330243242434,0.0280234089975147,0.00762607949782013,0.0164680138299937,0.254765822577347,0.428810615804018,0.19148545252083,0.0696173043400518
"90",0.00902376077011818,0.0347456957655638,0.0177387808782211,0.0182359847178134,0.182729574426521,0.449167660758761,0.212980859167505,0.0753776835154967
"91",0.00370730606634573,0.0607207656327794,0.00165094639599164,0.0293001382983284,0.210748429409665,0.432501927376205,0.193125090882034,0.0682453959386515
"92",0.0258625733381465,0.0497581890097036,0.00452497274481138,0.0365647938126833,0.16607246071302,0.449525306430777,0.180740218269245,0.0869514856816128
"93",0.0129388762617057,0.0698751772586226,0.00826887542923002,0.0786522210976371,0.139624867270046,0.444583161859493,0.208535329940084,0.0375214908831809
"94",0.0124243883059739,0.0464838264979672,0.0123159390173763,0.0712126015687752,0.18031046379471,0.377369648594941,0.259759144353895,0.0401239878663603
"95",0.00818696399179405,0.0548865147469964,0.023583357847615,0.0272792621824863,0.176152634065208,0.415973049009185,0.244128475335956,0.0498097428207586
"96",0.0117770486408906,0.0547823246958047,0.033045244141277,0.0461567524330142,0.157530835909327,0.421252866334701,0.249913153318193,0.0255417745267921
"97",0.0148625093938628,0.0543799837256303,0.0335992073754614,0.076248410296733,0.131051492616463,0.358000720085036,0.300694809535799,0.0311628669710151
"98",0.0107159475899207,0.0579848756952465,0.0102558144053585,0.0872637459309274,0.106770949526691,0.388693373974543,0.300949086746089,0.037366206131224
"99",0.00730543453933113,0.0568952560129575,0.0369704955313531,0.0720595314357984,0.143976794013889,0.371842188318873,0.261510391274014,0.0494399088737836
"100",0.00689158924087116,0.0373981400432727,0.0537769902928303,0.0240478645666165,0.112797795290141,0.395480201670073,0.324443175259152,0.045164243637043
"101",0.0165235030681412,0.0285671907427877,0.0774152345331725,0.0471079233617669,0.10345936608542,0.440183987858735,0.250355108873284,0.0363876854766927
"102",0.0197457512908758,0.0598016747912263,0.0884850878904411,0.0289330240389821,0.116837931794634,0.396245691672479,0.253847290173991,0.0361035483473709
"103",0.0052704729071281,0.0624513818431345,0.054251553900744,0.0433176253642363,0.113700557012798,0.424257479441181,0.266736357346725,0.0300145721840529
"104",0.00642957920229464,0.0767292622666454,0.0424270394406025,0.0285526573457279,0.0864645764580361,0.456967732897309,0.268380198349724,0.0340489540396612
"105",0.00643617071466411,0.064702470744576,0.0379251034152232,0.0194251305470376,0.155630488024608,0.401903535735422,0.279645245396859,0.0343318554216096
"106",0.0079459236343687,0.0699548770271632,0.0278435442928302,0.0390005097144974,0.131504032684642,0.342483523770326,0.332518855101823,0.0487487337743499
"107",0.0169046163208889,0.0970594132924925,0.0244343281867999,0.0257724711266988,0.11196512970149,0.35274827696643,0.338464985440022,0.0326507789651779
"108",0.0036388629854072,0.1068795227677,0.0108941831105572,0.0297099058132696,0.130362465782193,0.40141536444399,0.269733176220324,0.0473665188765582
"109",0.0188077502310343,0.120642368436607,0.0114802372249112,0.0333865304370453,0.0985306625101477,0.332880728576227,0.360000474824178,0.0242712477598507
"110",0.0170094470953208,0.0818148411302343,0.0325159889814865,0.0210141483033045,0.117644271066102,0.364748693211914,0.32675942330973,0.0384931869019071
"111",0.00675034253462083,0.0499999050357867,0.0316869235528697,0.0228444819926896,0.131074683744328,0.465894603788968,0.25668100400321,0.0350680553475271
"112",0.00342051687342694,0.0901068777807945,0.0271993258541343,0.0405407396923475,0.104089146424984,0.516372044320276,0.180558736064467,0.0377126129895705
"113",0.00654090621758852,0.0880893242674192,0.0585276568844532,0.00971408155048586,0.107284910027119,0.512949887055278,0.172569561576213,0.0443236724214436
"114",0.0279589896471168,0.0894850881713215,0.0280413624613872,0.0404710221568806,0.0563273523687332,0.591996666455231,0.115003307266762,0.0507162114725681
"115",0.0224308307494195,0.0467541636572902,0.0335633027490782,0.0793365073174307,0.0226791329096099,0.559807464755438,0.178368558949965,0.0570600389117695
"116",0.0104104860849659,0.103096903347937,0.0125849680823036,0.0628119337404489,0.0627394983342516,0.56889719904232,0.154773631728081,0.0246853796396919
"117",0.0413637743584096,0.0650694202024518,0.0330582704837592,0.0141593675006068,0.098803540746723,0.578694031227325,0.151701490452988,0.0171501050277367
"118",0.0215678622218534,0.0426477710836036,0.0810617796989548,0.0238934347577797,0.093220668658762,0.531616470285245,0.199698314487754,0.00629369880604686
"119",0.0246913047946796,0.0266057449291172,0.0451930223565423,0.0302099938451631,0.101355463989985,0.609406878299059,0.154232252884792,0.00830533890066105
"120",0.0104471146052656,0.0220453218508584,0.0722895169432639,0.0271019773156377,0.107077799615165,0.594534069150283,0.144963228961386,0.0215409715581407
"121",0.0287937825540195,0.0300849376226895,0.0705648686548279,0.0296309145624086,0.101773323229777,0.564803411882456,0.148193745421182,0.0261550160726401
"122",0.022425517441929,0.0437145899188458,0.0666101299002358,0.0344860871053714,0.13377946019428,0.55453995046595,0.120697244849982,0.0237470201234063
"123",0.020076288149874,0.0443482587134545,0.0474735130863627,0.0820985440999711,0.100394013172771,0.545861526109095,0.128923750179173,0.0308241064892978
"124",0.00434496527497824,0.0418715760531362,0.0474331473367843,0.0230219070919195,0.130001225819754,0.510386815719685,0.183998454140436,0.0589419085633067
"125",0.00773230807216263,0.0168912784192822,0.0809009519685911,0.0219255501859171,0.179795596182931,0.547542333640887,0.11471682938654,0.0304951521436887
"126",0.00999202109750231,0.0261458819928674,0.0772249095532606,0.0685264530871885,0.110598432933684,0.54720199005768,0.142920941855204,0.0173893694226129
"127",0.0115364217548971,0.0409190022348015,0.0265072620974631,0.0398870058564794,0.166657679421476,0.559083236525748,0.119905710253804,0.0355036818553312
"128",0.0142662554364223,0.0570630669904466,0.019060138002864,0.0615708276231861,0.0979690541481852,0.543285569553953,0.171993458049564,0.0347916301953783
"129",0.00858740580788441,0.0678872443554101,0.0409679844534604,0.102237288901264,0.107410198298393,0.497348756451959,0.135682646454877,0.0398784752767532
"130",0.00649142183466028,0.0313734565744039,0.0291671576678238,0.0826787566970862,0.110859303862824,0.540074495605836,0.163499642365866,0.0358557653914988
"131",0.00380963274410066,0.0661949313975234,0.0541092872991923,0.0662258870626036,0.119940704808056,0.485996417776334,0.168399582648035,0.0353235562641557
"132",0.0127456460070636,0.0841656028212343,0.0495903579490046,0.0452336896939113,0.100611840025078,0.503438985276709,0.151467422541696,0.0527464556853027
"133",0.00368115320781949,0.0537395715410348,0.0685933354052293,0.0357650974403104,0.116624945167871,0.552899552402543,0.126675811257777,0.0420205335774155
"134",0.0171389974353204,0.0366887605661124,0.0616922024909044,0.0443594892611078,0.102788589286744,0.55490453394777,0.14789067701083,0.0345367500012097
"135",0.030459837997398,0.0585275567097675,0.0620929224961272,0.0448160348984761,0.106294089074421,0.558162679234584,0.114161915718627,0.0254849638705986
"136",0.028306973164914,0.0630625642020364,0.0419065168617349,0.0725966573466706,0.0422993303118119,0.539040408512039,0.182023847284597,0.0307637023161967
"137",0.0786349302807052,0.0466381709828469,0.033011265829865,0.0486789159996719,0.0639101816202495,0.529191349015294,0.142581511538144,0.0573536747332231
"138",0.0294531786596091,0.0460881766599363,0.0203099642583193,0.064460102377522,0.0733962270527434,0.549096445067095,0.204858782376337,0.0123371235484379
"139",0.0697568943912497,0.0411357226820416,0.0159129790201931,0.0877096752311513,0.0832699915789267,0.521276144185217,0.162266042192823,0.0186725507183968
"140",0.0570561632675099,0.0535542218687995,0.0194661319475194,0.0830023236708689,0.135042343452624,0.488766288872934,0.161059525453943,0.00205300146580032
"141",0.0156195983056135,0.0515436841104427,0.05067229833073,0.102090955883129,0.0459822850195843,0.568471642864115,0.16195770804743,0.00366182743895614
"142",0.0164399423456853,0.0731811223373086,0.0229911495597742,0.131789338793391,0.0721996862914895,0.516245194049889,0.161165925687262,0.005987640935201
"143",0.00749942460825109,0.0461551131293019,0.0142138782065098,0.130293377633821,0.0568888969058507,0.419218456401972,0.320564989905147,0.00516586320914617
"144",0.0152946411141909,0.0777168691957987,0.0439782547120752,0.0959513233908157,0.0641685984137266,0.449092953681341,0.247881756511716,0.00591560298033531
"145",0.00345757481709006,0.0855918413159082,0.0391169386077954,0.131581503169966,0.0336615427978934,0.452424342097685,0.251455908286316,0.00271034890734668
"146",0.0166483078815918,0.0670359602864597,0.0417120686675105,0.102578953613424,0.0170194593880784,0.469515543960237,0.267386167161534,0.0181035390411645
"147",0.0237827487483781,0.0481763398805369,0.063313354549272,0.0773617048476136,0.0535876116270678,0.460954339429237,0.270993336652769,0.00183056426512588
"148",0.0214665463197403,0.0321078934150401,0.0758984470635071,0.078488129557876,0.0704181358992611,0.455886280074355,0.264426587887624,0.00130797978259658
"149",0.0469785145261501,0.0260786620530669,0.0757320366369612,0.0931786777097322,0.0518798321275998,0.416179470953282,0.285927399896324,0.00404540609688395
"150",0.0322650087701234,0.0320581178667409,0.0397920566469944,0.071507688088359,0.060318800453525,0.524652421594196,0.221153549924978,0.0182523566550831
"151",0.0478320685721969,0.0228784933472502,0.0238861110389272,0.0926414667310447,0.104869997683612,0.385370746393239,0.299080615984509,0.023440500249221
"152",0.0707196867970109,0.0660857139784958,0.0223930677183682,0.0341442261212409,0.0580579147625396,0.405293418975228,0.319924997728667,0.0233809739184499
"153",0.0178659853399094,0.0625788469878981,0.0570435515176482,0.0478528847627966,0.0685737138135966,0.432646702623141,0.259234860327973,0.0542034546270364
"154",0.00947609148175081,0.100465948571752,0.0256994917095547,0.0854628014249504,0.0849063864917843,0.343664496647142,0.269554089514355,0.0807706941587108
"155",0.00813953743482672,0.0953595492851408,0.0359858506849941,0.0818547138676124,0.0631305492378558,0.348115742589902,0.287857538366764,0.0795565185329045
"156",0.00139170438834512,0.0748152364282105,0.0197540293755292,0.0482768681641064,0.104826332517872,0.472283332548848,0.189086856476866,0.0895656401002225
"157",0.00923252802981626,0.0793092564107761,0.0460739496820173,0.014005452383067,0.0567726543437991,0.493998971749338,0.232098674564647,0.0685085128365398
"158",0.00841053939096907,0.113618040785418,0.0300577404323634,0.00131732477537148,0.0563018015843181,0.457838979623618,0.238208761630251,0.0942468117776911
"159",0.0227034343193403,0.0863003457392818,0.0488099019478007,0.00622808027571967,0.102755518822128,0.42961750392532,0.220781395480753,0.0828038194896565
"160",0.0440389114703702,0.100294960450637,0.0180807255554489,0.0043956000728235,0.0964682196851144,0.412850859680077,0.26110937678264,0.062761346302889
"161",0.01795240306271,0.118470380275478,0.0262680040137009,0.0065137015980485,0.0921859666760174,0.438357255257757,0.227280428946065,0.0729718601702235
"162",0.00574121607577997,0.130548554539592,0.0252878660069854,0.0274991265313901,0.100153942492266,0.413570961315733,0.219291657924137,0.0779066751141164
"163",0.00830669898052174,0.0874182415764606,0.0366828565264645,0.0553383627998096,0.0851013900821195,0.386765056889386,0.260814087727952,0.0795733054172855
"164",0.00420961988710588,0.110104952350513,0.0276540707061226,0.046633492850022,0.0565714743821641,0.441712573860152,0.244119292310755,0.0689945236531655
"165",0.0164886913917524,0.109723509029492,0.0178331967055683,0.0603921302458131,0.0728812253152204,0.401715817378501,0.265927402237549,0.0550380276961029
"166",0.0233551598286356,0.108628467501946,0.0520248233701237,0.0390580228673707,0.0699414046504291,0.374104570847008,0.265107152295737,0.06778039863875
"167",0.0262487277814141,0.0869390889298149,0.0524032986081852,0.0418896960232769,0.118211058095406,0.371889961124374,0.242458471324693,0.0599596981128351
"168",0.0551396059431749,0.0724772077340489,0.0514920705110735,0.0518862114415298,0.0593773929638245,0.374906867023734,0.277474903751408,0.0572457406312066
"169",0.0542766096027981,0.0787351675101744,0.027469410463453,0.0697823868604548,0.0783702436111584,0.316980022680123,0.281271386027915,0.0931147732439229
"170",0.0453568851740429,0.0796942663937246,0.0435301471471179,0.0355019602993161,0.0710834065185836,0.325659298598502,0.333344155829721,0.0658298800389918
"171",0.0396151013381541,0.0715352427151865,0.0231044333974103,0.00589452759370438,0.121877332304515,0.338275290789683,0.316852917316368,0.0828451545449783
"172",0.0354923108257483,0.0905935853066484,0.0344618831992961,0.0125221323715768,0.107753128691299,0.29094857544289,0.344809081059628,0.0834193031029133
"173",0.0386079092906571,0.0579400875387562,0.0409383014462247,0.00751617943846681,0.15879881557202,0.276246240862227,0.344064782410093,0.0758876834415547
"174",0.0616636952990198,0.0705012986541871,0.0375124348855192,0.00682563302603722,0.153399466279482,0.268930350955089,0.31325462447268,0.0879124964279866
"175",0.0404342889515895,0.0731199827895251,0.0407580762666228,0.00719760109092895,0.151374884252937,0.269007853191116,0.32629184284385,0.0918154706134303
"176",0.0472180553440151,0.0586937818273802,0.0426052420851265,0.00275812211705804,0.0969660419679349,0.372715022079265,0.319987959749732,0.0590557748294876
"177",0.0669930690758606,0.0537117140001443,0.0318280849233856,0.00463623338805789,0.114880805237978,0.400627724083912,0.251701229285517,0.075621140005144
"178",0.0689113693366959,0.0829607819391718,0.0266646131561544,0.0279260111449507,0.0992066666333029,0.335494999336804,0.280048018666274,0.0787875397866465
"179",0.0333710795827469,0.0735811589992903,0.0224837567788497,0.0303294766975313,0.180269781967064,0.343961440553839,0.235364414081598,0.0806388913390805
"180",0.0319869526352617,0.066186976984972,0.0357476148728863,0.0140242029546902,0.102353811383329,0.454616833000935,0.216452370560404,0.0786312376075223
"181",0.0497927002327941,0.0521685419327081,0.0610077463558395,0.00931044046752942,0.0753597581673631,0.40801878623012,0.259390398035747,0.084951628577898
"182",0.0526853164542377,0.0893784830443749,0.035345393459636,0.0114055805043367,0.0727013554477259,0.340539665661939,0.338953832988894,0.058990372438856
"183",0.0346110997020615,0.0848638821880924,0.0295564859550014,0.0421834238065449,0.0603181334853281,0.401601310166251,0.271100824239753,0.0757648404569682
"184",0.0192146519206666,0.0908628296654975,0.0544282689854531,0.0684640437762898,0.0407738204012674,0.340153736639257,0.317739671988452,0.0683629766231171
"185",0.0218026989358909,0.0826407587990224,0.0499787729587586,0.0650101637229117,0.0590290864913187,0.424847813913544,0.214920735364794,0.0817699698137593
"186",0.0414784270701347,0.0838895045795695,0.023223190604793,0.065563128422776,0.0236416562846474,0.381594791983422,0.297107065350316,0.083502235704342
"187",0.028753192673801,0.121640432071662,0.0286713996225707,0.0343541274408522,0.0211618855144822,0.359147317455987,0.330840904649049,0.0754307405715963
"188",0.0355644311188025,0.10442381365322,0.0181053357647519,0.0619392748756796,0.0168305881615953,0.407491813810597,0.255391651151966,0.100253091463387
"189",0.0306266453379169,0.0961616040718606,0.0307860041750465,0.062450846854465,0.00550151894388429,0.351119454129438,0.336730060068584,0.0866238664188051
"190",0.0464936997232865,0.0776046659470514,0.0611595422748709,0.0477662183143732,0.00552312118704457,0.386364742085373,0.310887479739467,0.0642005307285325
"191",0.0898725048635784,0.0436053951069919,0.0195633505080983,0.0820635966585273,0.0194727791234059,0.455090380825466,0.22801581728568,0.0623161756282521
"192",0.0489218472165359,0.0794509778666596,0.0231637900021525,0.0463251354748429,0.030576044752642,0.49223670513225,0.191626332770053,0.0876991667848645
"193",0.0117299664865178,0.083838261326256,0.0373232604436037,0.0502471145984911,0.0494005788223894,0.506387630214859,0.202541995225418,0.0585311928824658
"194",0.0162169374638154,0.102470627279946,0.0600073056624327,0.0441724450087753,0.080544484756909,0.428581818351643,0.207436421928787,0.0605699595476914
